Configuración,Época,Loss Train,Loss Val,Acc Train,Acc Val
1L-32N-lr0.01,13,0.8934704065322876,1.1650570631027222,0.6161616444587708,0.46875
1L-32N-lr0.01,14,0.8876477479934692,1.1671806573867798,0.6111111044883728,0.46875
1L-32N-lr0.01,15,0.8821092247962952,1.1676422357559204,0.6161616444587708,0.46875
1L-32N-lr0.01,16,0.876521646976471,1.1697757244110107,0.6212121248245239,0.5
1L-32N-lr0.01,17,0.8713375329971313,1.1694389581680298,0.6212121248245239,0.5
1L-32N-lr0.01,18,0.8656290173530579,1.1703414916992188,0.6363636255264282,0.5
1L-32N-lr0.01,19,0.8612147569656372,1.1726475954055786,0.6262626051902771,0.5
1L-32N-lr0.01,20,0.8568726181983948,1.1756341457366943,0.6363636255264282,0.5
1L-32N-lr0.01,21,0.8512043952941895,1.172420859336853,0.6414141654968262,0.5
1L-32N-lr0.01,22,0.8478083610534668,1.1743278503417969,0.6414141654968262,0.5
1L-32N-lr0.01,23,0.8424500823020935,1.1729979515075684,0.6515151262283325,0.5
2L-16N-lr0.01,1,1.6757171154022217,1.5906330347061157,0.3030303120613098,0.34375
2L-16N-lr0.01,2,1.361869215965271,1.3400394916534424,0.4040403962135315,0.3125
2L-16N-lr0.01,3,1.1618601083755493,1.178297996520996,0.4595959484577179,0.375
2L-16N-lr0.01,4,1.0650725364685059,1.130612850189209,0.5101010203361511,0.375
2L-16N-lr0.01,5,1.0092554092407227,1.0886318683624268,0.560606062412262,0.46875
2L-16N-lr0.01,6,0.9803998470306396,1.0964913368225098,0.560606062412262,0.4375
2L-16N-lr0.01,7,0.9488250017166138,1.101662516593933,0.5656565427780151,0.4375
2L-16N-lr0.01,8,0.9328565001487732,1.104630947113037,0.5656565427780151,0.5
2L-16N-lr0.01,9,0.9151983261108398,1.1022733449935913,0.5808081030845642,0.5
2L-16N-lr0.01,10,0.9009994864463806,1.1057491302490234,0.6212121248245239,0.5
2L-16N-lr0.01,11,0.8917781710624695,1.1113576889038086,0.6111111044883728,0.53125
2L-16N-lr0.01,12,0.8799397349357605,1.1146085262298584,0.6111111044883728,0.5625
2L-16N-lr0.01,13,0.8735643029212952,1.1195340156555176,0.6212121248245239,0.5625
2L-16N-lr0.01,14,0.865911602973938,1.1166293621063232,0.6212121248245239,0.59375
